True Temperature,True Time,Predicted Temperature,Predicted Time
1000.0,24000.0,1003.3286,24329.36
1000.0,24000.0,986.1562,24062.998
1000.0,24000.0,994.0812,24092.42
1000.0,24000.0,1001.36487,24267.861
1000.0,24000.0,997.5475,24063.02
1000.0,24000.0,989.7642,24125.428
1000.0,3000.0,976.49786,1463.042
1000.0,3000.0,1004.21014,2920.08
1000.0,3000.0,1012.26056,2385.4204
1000.0,3000.0,987.41846,2886.2134
1000.0,3000.0,1001.3235,2355.8374
1000.0,3000.0,1008.6137,2432.6614
1000.0,3000.0,994.65875,1826.0935
1000.0,3000.0,1010.3725,3221.1133
1000.0,3000.0,1009.0336,3093.645
1000.0,3000.0,993.82153,3348.203
1000.0,3000.0,998.7886,3127.6963
1000.0,3000.0,1020.07605,3219.9053
1000.0,3000.0,984.00507,2858.136
1000.0,3000.0,995.7658,2270.3416
1000.0,3000.0,997.3607,2149.246
1000.0,300.0,984.8629,682.47205
1000.0,300.0,982.92505,394.93015
1000.0,300.0,1003.2751,167.74644
1000.0,300.0,1019.51685,313.3801
1000.0,300.0,973.28314,585.0724
1000.0,300.0,989.6466,881.7122
1000.0,300.0,1015.5395,707.1817
1000.0,300.0,1000.11194,948.0766
1000.0,300.0,998.8358,331.7975
1000.0,300.0,1006.7926,403.20972
1000.0,300.0,1011.4344,626.1242
1000.0,300.0,1011.962,158.92648
1000.0,5000.0,1009.3328,5359.582
1000.0,5000.0,985.2365,3360.9612
1000.0,5000.0,946.89465,4692.346
1000.0,5000.0,997.6766,5171.3555
1000.0,5000.0,1007.10144,5119.618
1000.0,5000.0,986.6084,3084.6228
1000.0,5000.0,997.9165,5266.8623
1000.0,5000.0,1010.3554,4217.158
1000.0,5000.0,1002.075,4557.1357
1000.0,5000.0,1001.1875,3890.2283
1000.0,5000.0,997.3686,4606.507
1000.0,5000.0,998.3846,4582.154
1000.0,5000.0,979.4071,5351.517
1000.0,5000.0,995.45465,4272.5625
1000.0,5000.0,950.3905,1596.8916
1000.0,500.0,964.9805,936.7105
1000.0,500.0,1002.954,855.74524
1000.0,500.0,1010.815,343.26465
1000.0,500.0,1006.4376,770.13245
1000.0,500.0,970.15137,2790.4507
1000.0,500.0,1003.1075,183.90007
1000.0,500.0,994.6244,631.9611
1000.0,500.0,1011.2539,571.9003
1000.0,500.0,984.29047,484.20367
1000.0,500.0,982.2663,1171.9576
1000.0,500.0,996.05743,416.37793
1000.0,500.0,999.88684,535.86884
1000.0,8000.0,1008.22437,8082.3677
1000.0,8000.0,995.897,8191.766
1000.0,8000.0,1004.1389,7963.211
1000.0,8000.0,1002.2373,7594.023
1000.0,8000.0,1004.2015,8020.8765
1000.0,8000.0,1000.54285,7943.3633
1000.0,8000.0,995.7951,8152.9897
1000.0,8000.0,1001.3287,8056.4043
1000.0,8000.0,1003.8367,8347.432
1000.0,8000.0,998.9173,8016.865
1000.0,8000.0,1004.0115,7658.745
1000.0,8000.0,999.582,8041.868
700.0,1000.0,701.92676,2015.6509
700.0,1000.0,695.498,857.1635
700.0,1000.0,697.1981,722.2128
700.0,1000.0,697.4914,840.94086
700.0,1000.0,709.65656,878.6677
700.0,1000.0,698.3615,1414.0657
700.0,1000.0,703.5751,992.35034
700.0,1000.0,710.3065,976.33167
700.0,1000.0,706.2036,929.0757
700.0,1000.0,703.72565,671.6829
700.0,1000.0,719.5502,1788.4617
700.0,1000.0,713.4001,958.62555
700.0,1000.0,723.68427,1785.4905
700.0,1000.0,713.6776,998.4757
700.0,1000.0,704.80023,941.3526
700.0,1000.0,754.605,867.1137
700.0,100.0,704.8394,250.33458
700.0,100.0,697.2447,228.3194
700.0,100.0,697.0181,156.82953
700.0,100.0,697.9241,37.653255
700.0,100.0,700.82404,207.75688
700.0,100.0,701.5633,282.61017
700.0,100.0,706.3775,225.28952
700.0,100.0,695.7065,177.47394
700.0,100.0,698.2291,134.24918
700.0,100.0,715.3667,279.39676
700.0,100.0,714.38153,314.1568
700.0,100.0,711.4101,364.88528
700.0,16000.0,703.8538,16372.408
700.0,16000.0,703.329,16426.049
700.0,16000.0,703.1409,16351.451
700.0,16000.0,703.62604,16406.049
700.0,16000.0,710.6764,15870.848
700.0,16000.0,708.8016,16180.368
700.0,16000.0,704.2912,16486.24
700.0,16000.0,702.00757,16314.995
700.0,16000.0,713.32153,16321.288
700.0,16000.0,702.4171,16331.375
700.0,16000.0,701.7768,16480.725
700.0,16000.0,702.9224,16332.435
700.0,16000.0,705.4339,16262.862
700.0,16000.0,703.0249,16476.877
700.0,16000.0,696.8048,15713.647
700.0,16000.0,703.54456,15801.326
700.0,16000.0,696.20746,15721.715
700.0,16000.0,693.56287,15638.3545
700.0,16000.0,694.18994,15661.829
700.0,16000.0,694.319,15667.438
700.0,16000.0,703.8727,15860.403
700.0,16000.0,715.35504,19169.467
700.0,16000.0,698.6801,15757.881
700.0,16000.0,696.71387,15718.02
700.0,16000.0,701.5678,15835.466
700.0,16000.0,696.34503,15664.747
700.0,16000.0,704.57434,15993.047
700.0,16000.0,698.6611,15754.547
700.0,16000.0,701.1568,15733.338
700.0,16000.0,703.6355,15857.728
700.0,16000.0,702.20844,15805.08
700.0,16000.0,714.50586,16017.477
700.0,16000.0,703.04535,15840.569
700.0,16000.0,713.3554,16022.321
700.0,16000.0,712.82404,15996.394
700.0,16000.0,698.0067,15648.2295
700.0,16000.0,700.7109,15768.088
700.0,16000.0,701.97314,15845.569
700.0,16000.0,707.99713,15967.207
700.0,16000.0,710.5564,15946.686
700.0,16000.0,715.6349,15988.714
700.0,16000.0,697.0029,15711.993
700.0,24000.0,710.36945,24180.127
700.0,24000.0,705.3072,24003.928
700.0,24000.0,707.0583,24056.354
700.0,24000.0,700.30255,23837.354
700.0,24000.0,700.9867,23861.07
700.0,24000.0,704.581,24090.375
700.0,24000.0,707.5251,24119.207
700.0,24000.0,705.9701,24073.496
700.0,24000.0,705.5064,24025.988
700.0,24000.0,705.03687,24011.803
700.0,24000.0,702.69977,23922.957
700.0,24000.0,710.6097,24220.406
700.0,24000.0,701.4954,23966.422
700.0,24000.0,704.6669,24019.893
700.0,24000.0,707.06744,24093.178
700.0,24000.0,704.90045,24114.389
700.0,24000.0,708.2907,24161.844
700.0,24000.0,706.773,24098.559
700.0,24000.0,701.71173,23877.293
700.0,24000.0,699.3524,23763.246
700.0,24000.0,693.2368,23682.852
700.0,24000.0,699.9865,23958.31
700.0,24000.0,698.6955,23747.572
700.0,24000.0,705.3827,24049.922
700.0,24000.0,705.1249,24057.557
700.0,24000.0,704.3759,24004.795
700.0,24000.0,702.8327,24212.207
700.0,24000.0,704.2554,23986.908
700.0,24000.0,711.87744,24300.475
700.0,24000.0,708.80676,24235.13
700.0,3000.0,701.8911,3434.9736
700.0,3000.0,702.2395,2992.691
700.0,3000.0,713.7026,2982.494
700.0,3000.0,723.2968,3476.3162
700.0,3000.0,703.114,2564.9426
700.0,3000.0,707.63904,3534.1267
700.0,3000.0,693.22015,3666.3733
700.0,3000.0,699.52527,1948.6191
700.0,3000.0,716.43634,2243.3213
700.0,3000.0,705.2315,4084.5618
700.0,3000.0,703.79645,2667.8198
700.0,3000.0,708.054,3094.2773
700.0,3000.0,701.72034,2969.1887
700.0,3000.0,708.4048,2954.6624
700.0,3000.0,697.712,3395.1538
700.0,3000.0,708.13477,2609.2114
700.0,3000.0,702.382,2970.2393
700.0,3000.0,701.749,2775.9944
700.0,3000.0,703.0476,3265.963
700.0,3000.0,701.9737,2966.8223
700.0,300.0,695.0244,360.6945
700.0,300.0,701.6225,455.23053
700.0,300.0,698.59296,869.8543
700.0,300.0,697.7881,625.2819
700.0,300.0,699.6882,453.25363
700.0,300.0,703.58234,393.7462
700.0,300.0,702.34534,325.76785
700.0,300.0,704.33954,719.36926
700.0,300.0,700.67175,443.11523
700.0,300.0,703.7581,247.31497
700.0,300.0,699.4021,251.3559
700.0,300.0,699.54407,270.987
700.0,5000.0,698.9377,4949.638
700.0,5000.0,700.28534,4681.4355
700.0,5000.0,699.20685,5059.432
700.0,5000.0,695.80255,5196.135
700.0,5000.0,698.8581,4914.485
700.0,5000.0,697.2186,5146.696
700.0,5000.0,696.9129,5781.2725
700.0,5000.0,697.8123,5236.3657
700.0,5000.0,700.30286,5228.4014
700.0,5000.0,696.96423,5379.9355
700.0,5000.0,711.4156,5124.6646
700.0,5000.0,706.919,5853.9736
700.0,5000.0,703.43805,5425.318
700.0,5000.0,712.2909,5548.1406
700.0,500.0,708.22833,278.65756
700.0,500.0,701.57806,355.5249
700.0,500.0,701.7634,604.5658
700.0,500.0,701.7911,519.9571
700.0,500.0,706.32336,437.75012
700.0,500.0,711.7354,228.98976
700.0,500.0,707.72107,431.66003
700.0,500.0,711.9086,213.29993
700.0,500.0,693.6661,418.22873
700.0,500.0,697.7999,671.8414
700.0,500.0,710.11554,587.0593
700.0,500.0,693.2505,544.96643
700.0,500.0,704.4692,1002.8094
700.0,500.0,712.9293,355.89386
700.0,8000.0,716.84937,8292.583
700.0,8000.0,711.51556,7740.9404
700.0,8000.0,706.3619,6780.707
700.0,8000.0,715.5508,7757.44
700.0,8000.0,716.2868,8308.141
700.0,8000.0,719.3614,7992.1797
700.0,8000.0,717.3582,7590.3267
700.0,8000.0,719.93835,8273.934
700.0,8000.0,698.4495,7490.2285
750.0,1000.0,757.715,1502.6433
750.0,1000.0,752.5167,555.6701
750.0,1000.0,746.7379,403.88715
750.0,1000.0,748.87024,374.25455
750.0,1000.0,763.0184,510.1169
750.0,1000.0,761.9947,690.97546
750.0,1000.0,757.2988,480.84613
750.0,1000.0,748.65875,565.68677
750.0,1000.0,752.3865,1092.7087
750.0,1000.0,755.82715,890.8159
750.0,1000.0,757.38025,3599.0623
750.0,1000.0,747.1901,831.8758
750.0,1000.0,759.211,1101.4723
750.0,1000.0,753.6141,926.78503
750.0,1000.0,755.35034,676.5659
750.0,1000.0,755.9081,1366.8906
750.0,1000.0,760.13104,880.0194
750.0,1000.0,757.8666,608.4362
800.0,1000.0,805.17755,1047.0211
800.0,1000.0,810.9929,815.5252
800.0,1000.0,812.8207,798.11285
800.0,1000.0,785.26807,340.8516
800.0,1000.0,800.19086,1377.1974
800.0,1000.0,805.73016,1118.9648
800.0,1000.0,802.4209,1116.3246
800.0,1000.0,803.1239,1480.1987
800.0,1000.0,809.8042,737.96027
800.0,1000.0,783.58417,939.4837
800.0,1000.0,742.4495,1477.4996
800.0,1000.0,804.4239,946.2323
800.0,1000.0,794.99493,885.3454
800.0,1000.0,793.0221,797.4793
800.0,1000.0,795.83,831.259
800.0,1000.0,799.5597,685.90027
800.0,1000.0,802.4713,1124.28
800.0,1000.0,801.23364,1197.7981
800.0,1000.0,809.29083,740.79474
800.0,1000.0,821.6985,865.2874
800.0,1000.0,804.4188,2078.9514
800.0,1000.0,802.44,705.43945
800.0,1000.0,803.5823,572.8666
800.0,1000.0,801.89374,1508.6747
800.0,1000.0,805.3336,1395.2395
800.0,1000.0,801.7745,541.21216
800.0,1000.0,796.2591,542.6748
800.0,100.0,796.5196,828.3827
800.0,100.0,775.9324,1115.6467
800.0,100.0,792.83417,428.94183
800.0,100.0,794.52985,274.01315
800.0,100.0,802.8623,528.4906
800.0,100.0,807.31775,600.4793
800.0,100.0,808.90735,410.1516
800.0,100.0,810.4045,316.8169
800.0,100.0,802.1551,242.34955
800.0,100.0,806.4276,483.3597
800.0,100.0,797.1458,223.26112
800.0,100.0,805.14056,530.4997
800.0,16000.0,797.4556,15592.441
800.0,16000.0,806.2936,15760.807
800.0,16000.0,793.29645,15748.009
800.0,16000.0,795.02716,15710.816
800.0,16000.0,800.6156,15781.001
800.0,16000.0,793.24805,15711.718
800.0,16000.0,798.4179,15732.716
800.0,16000.0,793.4336,15492.143
800.0,16000.0,804.3642,12518.747
800.0,16000.0,796.02686,15650.211
800.0,16000.0,806.4295,15748.929
800.0,16000.0,796.16907,15541.403
800.0,16000.0,797.9291,15649.914
800.0,16000.0,808.01105,15721.745
800.0,16000.0,827.4578,15533.696
800.0,16000.0,795.5948,15590.572
800.0,16000.0,802.3894,15768.704
800.0,16000.0,803.98004,15802.139
800.0,16000.0,803.94763,15819.792
800.0,16000.0,804.4143,15838.668
800.0,16000.0,804.83966,15793.403
800.0,16000.0,804.94745,15799.236
800.0,16000.0,801.62665,15802.107
800.0,16000.0,804.00305,15823.649
800.0,16000.0,804.7788,15842.829
800.0,16000.0,803.905,15853.366
800.0,16000.0,803.4119,15761.035
800.0,16000.0,802.94904,15795.587
800.0,16000.0,803.7296,15809.134
800.0,16000.0,804.4471,15808.123
800.0,16000.0,804.42487,15797.894
800.0,16000.0,803.263,15706.519
800.0,16000.0,799.3025,15804.04
800.0,16000.0,794.2627,15922.64
800.0,16000.0,797.76086,15792.974
800.0,16000.0,797.41656,15705.648
800.0,16000.0,796.719,15757.909
800.0,16000.0,798.1157,15556.176
800.0,16000.0,805.309,15781.991
800.0,16000.0,802.4649,15799.616
800.0,16000.0,795.7527,15761.746
800.0,16000.0,787.2798,15696.365
800.0,16000.0,824.4597,16054.4
800.0,16000.0,804.95337,15841.189
800.0,16000.0,805.97876,15800.999
800.0,16000.0,803.9278,15827.177
800.0,16000.0,804.0162,15870.533
800.0,16000.0,805.47034,15763.44
800.0,16000.0,802.4223,15744.697
800.0,16000.0,802.7223,15728.077
800.0,16000.0,794.3411,15736.105
800.0,16000.0,804.1914,15739.317
800.0,16000.0,803.24255,15728.54
800.0,16000.0,800.0024,15738.255
800.0,16000.0,803.17957,15733.334
800.0,16000.0,804.175,15823.87
800.0,16000.0,803.7629,15831.369
800.0,16000.0,801.93085,15719.5205
800.0,16000.0,801.22046,15734.462
800.0,16000.0,799.9099,15711.798
800.0,16000.0,794.2972,15669.349
800.0,16000.0,793.0093,15684.608
800.0,16000.0,800.6886,15748.6
800.0,16000.0,801.4955,15742.287
800.0,16000.0,800.5295,15706.604
800.0,16000.0,801.001,15709.54
800.0,16000.0,800.793,15707.406
800.0,16000.0,796.9995,15765.926
800.0,16000.0,794.39087,15774.225
800.0,16000.0,800.51855,15502.595
800.0,16000.0,821.57324,9102.626
800.0,16000.0,795.21497,15855.656
800.0,16000.0,792.13873,15861.063
800.0,16000.0,791.6029,15640.83
800.0,16000.0,795.1474,15754.841
800.0,24000.0,788.49854,23267.71
800.0,24000.0,810.6738,23527.506
800.0,24000.0,800.4182,23060.797
800.0,24000.0,795.6676,23680.174
800.0,24000.0,796.2329,23507.506
800.0,24000.0,802.7474,19228.074
800.0,24000.0,795.35364,23497.197
800.0,24000.0,804.94,23366.87
800.0,24000.0,799.28235,23451.424
800.0,24000.0,802.42737,22882.764
800.0,24000.0,815.62244,22925.697
800.0,24000.0,806.01117,22999.209
800.0,24000.0,799.1152,23346.777
800.0,24000.0,800.0057,23335.715
800.0,24000.0,795.15106,23511.012
800.0,24000.0,795.6374,23852.607
800.0,24000.0,793.0931,23562.654
800.0,24000.0,795.5559,23594.219
800.0,24000.0,796.74274,23684.373
800.0,24000.0,797.0827,23775.1
800.0,24000.0,797.41895,23714.795
800.0,24000.0,798.5533,24210.002
800.0,24000.0,795.1634,24001.62
800.0,24000.0,794.78925,24334.902
800.0,24000.0,797.62756,23861.527
800.0,24000.0,794.7905,23822.496
800.0,24000.0,798.173,23908.371
800.0,24000.0,799.16547,23850.701
800.0,24000.0,801.5196,23559.588
800.0,24000.0,802.71344,23857.014
800.0,3000.0,799.2387,2934.9888
800.0,3000.0,798.379,3099.8264
800.0,3000.0,798.6609,2850.3367
800.0,3000.0,797.76184,2550.004
800.0,3000.0,799.84515,2918.3145
800.0,3000.0,799.50055,2910.542
800.0,3000.0,797.07635,2873.7388
800.0,3000.0,795.16626,2781.5542
800.0,3000.0,798.0222,2472.3018
800.0,3000.0,803.17365,2595.5034
800.0,3000.0,804.6459,3560.4937
800.0,3000.0,803.50616,3097.4915
800.0,3000.0,802.92554,3134.6106
800.0,3000.0,802.9135,3187.2886
800.0,3000.0,800.21674,3188.974
800.0,3000.0,801.9344,2566.763
800.0,3000.0,802.33984,2415.1497
800.0,3000.0,804.1065,2700.7246
800.0,3000.0,803.383,1221.2632
800.0,3000.0,811.4317,3248.4622
800.0,3000.0,796.7369,3601.1228
800.0,3000.0,803.1192,3467.377
800.0,3000.0,800.2035,3075.2488
800.0,3000.0,818.7263,884.0092
800.0,3000.0,808.5714,3336.802
800.0,3000.0,794.0704,2881.0796
800.0,3000.0,792.31824,2448.3828
800.0,3000.0,800.3607,2849.6772
800.0,3000.0,799.66895,2814.112
800.0,3000.0,806.08966,3688.8992
800.0,300.0,798.91656,114.99677
800.0,300.0,791.55756,376.46866
800.0,300.0,805.18994,253.87894
800.0,300.0,794.0516,273.71088
800.0,300.0,803.60333,395.1883
800.0,300.0,802.09937,552.11163
800.0,300.0,803.58417,401.10843
800.0,300.0,798.1657,-23.53605
800.0,300.0,801.7777,572.15094
800.0,300.0,799.5201,293.1897
800.0,300.0,808.57996,310.42703
800.0,300.0,794.4155,298.5147
800.0,300.0,815.7546,446.7934
800.0,300.0,800.5414,177.10791
800.0,32000.0,804.55414,31801.652
800.0,32000.0,804.95844,31829.383
800.0,32000.0,808.63745,31974.994
800.0,32000.0,807.6354,31945.846
800.0,32000.0,798.5247,31575.5
800.0,32000.0,799.65155,31658.703
800.0,32000.0,807.0457,31926.055
800.0,32000.0,813.77576,32196.846
800.0,32000.0,804.6818,31209.006
800.0,32000.0,800.4839,31603.5
800.0,32000.0,808.05493,31819.564
800.0,32000.0,803.0594,31739.182
800.0,32000.0,800.6979,31649.164
800.0,32000.0,802.51447,30642.762
800.0,32000.0,803.94403,31302.059
800.0,32000.0,799.61035,31599.168
800.0,32000.0,806.61346,31898.018
800.0,32000.0,807.3568,31726.25
800.0,32000.0,825.4799,25599.703
800.0,32000.0,802.66003,31753.178
800.0,32000.0,800.57153,31650.697
800.0,32000.0,807.96375,31920.303
800.0,32000.0,800.3084,31659.86
800.0,32000.0,809.9013,31982.205
800.0,32000.0,817.8608,32147.686
800.0,32000.0,816.2955,32300.074
800.0,32000.0,807.05554,31948.156
800.0,5000.0,801.07623,5008.1533
800.0,5000.0,794.5298,5031.6123
800.0,5000.0,800.1866,4871.0093
800.0,5000.0,798.51385,4852.1616
800.0,5000.0,799.75287,5688.9087
800.0,5000.0,801.5193,5427.8657
800.0,5000.0,800.21356,4722.1484
800.0,5000.0,803.24066,4784.727
800.0,5000.0,808.7804,4261.3394
800.0,5000.0,807.4682,4619.29
800.0,5000.0,801.8261,5347.6426
800.0,5000.0,809.362,5542.52
800.0,5000.0,803.43585,5386.341
800.0,5000.0,795.1579,5058.934
800.0,5000.0,806.02405,3530.0266
800.0,5000.0,796.2512,5087.8325
800.0,5000.0,809.3979,4367.1714
800.0,5000.0,801.9819,5168.0103
800.0,5000.0,802.5712,5227.7544
800.0,5000.0,805.84656,4069.2065
800.0,5000.0,797.4723,5048.662
800.0,5000.0,800.53204,5162.561
800.0,5000.0,790.1906,5355.129
800.0,5000.0,797.27185,5534.6514
800.0,5000.0,801.12787,5039.93
800.0,5000.0,799.4738,4915.2227
800.0,5000.0,810.66724,6092.5947
800.0,500.0,801.77765,548.2466
800.0,500.0,799.3637,713.36926
800.0,500.0,777.3189,498.08096
800.0,500.0,789.7544,1374.6981
800.0,500.0,806.2817,698.6454
800.0,500.0,805.2029,478.59207
800.0,500.0,805.89386,632.93243
800.0,500.0,801.15625,505.30542
800.0,500.0,809.1281,805.10895
800.0,500.0,807.3901,443.6603
800.0,500.0,797.3246,241.85864
800.0,500.0,779.3667,540.62006
800.0,8000.0,805.72656,7668.4146
800.0,8000.0,799.2343,8267.975
800.0,8000.0,796.26105,8148.0425
800.0,8000.0,793.71375,8044.1343
800.0,8000.0,800.1945,8060.268
800.0,8000.0,798.0895,8108.7964
800.0,8000.0,801.00616,7953.272
800.0,8000.0,797.075,7842.817
800.0,8000.0,793.6978,8121.3564
800.0,8000.0,822.2119,7955.202
800.0,8000.0,799.8951,7611.2
800.0,8000.0,795.43854,6525.366
800.0,8000.0,801.91693,6739.4453
800.0,8000.0,796.1593,7514.5327
800.0,8000.0,793.6654,7430.6343
800.0,8000.0,798.3407,6988.3003
800.0,8000.0,796.7548,7264.819
800.0,8000.0,794.11426,7699.7104
800.0,8000.0,794.28723,8079.383
800.0,8000.0,799.4021,7852.39
800.0,8000.0,815.4234,7381.3096
800.0,8000.0,798.57623,7449.9004
800.0,8000.0,808.30914,7623.3745
800.0,8000.0,797.5104,7744.011
800.0,8000.0,800.11005,8116.5815
800.0,8000.0,799.8812,7886.9644
800.0,8000.0,797.3811,7937.4434
800.0,8000.0,799.06726,7845.714
800.0,8000.0,801.6471,8147.5386
800.0,8000.0,800.2856,7356.5137
800.0,8000.0,799.346,8023.564
800.0,8000.0,803.669,8127.527
800.0,8000.0,800.8804,8073.98
800.0,8000.0,800.3091,7360.6035
800.0,8000.0,793.87787,8199.852
800.0,8000.0,797.7576,7857.9556
850.0,1000.0,845.40924,854.16895
850.0,1000.0,854.5528,975.0535
850.0,1000.0,850.945,941.2362
850.0,1000.0,861.93146,1824.1792
850.0,1000.0,854.5252,1285.6665
850.0,1000.0,852.3634,1664.4087
850.0,1000.0,848.7526,1635.6176
850.0,1000.0,844.23865,2387.206
850.0,1000.0,846.33527,1596.9124
850.0,1000.0,844.24994,2318.281
850.0,1000.0,851.5738,882.8954
850.0,1000.0,829.9902,898.1624
850.0,1000.0,833.8126,604.92474
850.0,1000.0,843.86865,813.17847
850.0,100.0,839.44977,75.29955
850.0,100.0,835.6586,243.82454
850.0,100.0,840.22485,348.95132
850.0,100.0,852.0361,112.895744
850.0,100.0,844.84705,640.9797
850.0,100.0,846.43463,278.9069
850.0,100.0,842.70276,384.40576
850.0,100.0,850.8386,257.576
850.0,100.0,846.45264,218.77881
850.0,100.0,846.4394,318.617
850.0,100.0,847.386,482.53497
850.0,100.0,855.06494,259.5191
850.0,16000.0,855.983,10569.202
850.0,16000.0,853.8653,15835.071
850.0,16000.0,854.8256,15783.541
850.0,16000.0,855.1114,15804.857
850.0,16000.0,850.63055,15840.521
850.0,16000.0,844.8977,15939.276
850.0,16000.0,851.20917,15817.129
850.0,16000.0,854.676,15843.064
850.0,16000.0,858.094,15954.132
850.0,16000.0,854.9114,15879.658
850.0,16000.0,845.30255,15821.828
850.0,16000.0,842.4994,15911.244
850.0,16000.0,856.68604,15850.497
850.0,16000.0,848.48047,15763.769
850.0,16000.0,843.04095,15562.9
850.0,16000.0,865.8638,15777.432
850.0,16000.0,853.0666,15779.034
850.0,16000.0,847.00726,15896.758
850.0,16000.0,855.61786,15944.07
850.0,16000.0,852.6776,16205.123
850.0,16000.0,846.3597,16096.765
850.0,16000.0,852.3483,15773.135
850.0,16000.0,863.8268,15972.087
850.0,16000.0,856.1428,15800.406
850.0,16000.0,848.24646,15897.531
850.0,16000.0,863.81903,15878.09
850.0,16000.0,829.5841,21985.32
850.0,16000.0,853.4647,15848.741
850.0,16000.0,852.03235,15743.324
850.0,16000.0,854.759,15766.056
850.0,16000.0,854.42096,15890.057
850.0,16000.0,842.64374,15935.15
850.0,16000.0,849.13934,15966.201
850.0,16000.0,854.1939,15964.261
850.0,16000.0,850.60175,15903.434
850.0,16000.0,852.032,16036.811
850.0,16000.0,857.3004,15908.814
850.0,16000.0,849.5602,15915.883
850.0,16000.0,862.0078,15716.128
