True Temperature,True Time,Predicted Temperature,Predicted Time
700.0,24000.0,702.14825,24527.574
700.0,24000.0,702.04297,24480.725
700.0,24000.0,702.65216,24433.973
700.0,24000.0,703.17206,24366.104
700.0,24000.0,702.9626,24458.654
700.0,24000.0,719.4654,24260.678
700.0,24000.0,699.8569,24622.54
700.0,24000.0,704.38416,24538.727
700.0,24000.0,699.44385,24607.74
700.0,24000.0,700.835,24486.932
700.0,24000.0,702.65985,24607.758
700.0,24000.0,701.62573,24728.062
700.0,24000.0,704.5252,24113.836
700.0,24000.0,701.6959,24404.053
700.0,24000.0,704.1707,23962.389
700.0,24000.0,702.6203,24405.229
700.0,24000.0,707.8468,23994.227
700.0,24000.0,707.1181,25072.357
700.0,24000.0,706.63043,24414.617
700.0,24000.0,705.51984,24766.416
700.0,24000.0,703.55804,24256.34
700.0,24000.0,701.8558,24728.691
700.0,24000.0,701.1487,24736.656
700.0,24000.0,706.8385,24384.344
700.0,3000.0,709.6866,3413.1558
700.0,3000.0,706.1003,3877.3699
700.0,3000.0,706.8698,3208.0012
700.0,3000.0,708.98145,3140.5872
700.0,3000.0,708.6219,3804.2654
700.0,3000.0,705.7199,3899.246
700.0,3000.0,703.41345,2969.2925
700.0,3000.0,707.2288,3020.3345
700.0,3000.0,711.1326,3257.4646
700.0,3000.0,708.22424,3538.9888
700.0,3000.0,706.52924,3051.5603
700.0,3000.0,706.54376,3285.5881
700.0,3000.0,711.9226,3129.437
700.0,3000.0,718.1199,3131.2712
700.0,3000.0,705.4198,3144.4941
700.0,3000.0,709.76276,2932.5867
700.0,3000.0,704.5598,3042.1572
700.0,3000.0,714.6548,2170.7407
700.0,3000.0,709.1454,3324.7966
700.0,3000.0,708.04486,3071.729
700.0,300.0,706.0843,1093.4542
700.0,300.0,711.14825,1153.762
700.0,300.0,706.5638,949.1891
700.0,300.0,706.6875,1492.332
700.0,300.0,707.88763,1409.5719
700.0,300.0,705.5811,1069.1688
700.0,300.0,707.59894,895.1538
700.0,300.0,707.3884,800.90424
700.0,300.0,711.26605,619.8362
700.0,300.0,707.91296,459.09558
700.0,300.0,712.1968,710.177
700.0,300.0,708.8768,462.96658
700.0,5000.0,705.24396,5334.6655
700.0,5000.0,705.3763,5056.3696
700.0,5000.0,706.76276,4674.7964
700.0,5000.0,705.8817,4596.3794
700.0,5000.0,706.2352,4827.4766
700.0,5000.0,703.67914,5202.4023
700.0,5000.0,702.0914,5108.04
700.0,5000.0,711.75336,5164.25
700.0,5000.0,702.79535,4928.8623
700.0,5000.0,705.965,4602.998
700.0,5000.0,706.4789,4978.9326
700.0,5000.0,720.7289,3962.744
700.0,5000.0,710.9737,5313.5635
700.0,5000.0,708.7762,5362.8345
700.0,500.0,704.57,539.0043
700.0,500.0,701.51984,585.1615
700.0,500.0,704.676,509.68567
700.0,500.0,701.18976,526.6928
700.0,500.0,708.9218,718.8507
700.0,500.0,702.1331,351.2428
700.0,500.0,728.86914,725.86694
700.0,500.0,704.1969,538.2973
700.0,500.0,709.1333,463.9278
700.0,500.0,704.068,524.5471
700.0,500.0,703.8359,646.9693
700.0,500.0,707.8763,789.2982
700.0,500.0,710.8265,720.02234
700.0,500.0,741.34503,392.72736
700.0,8000.0,699.3703,7931.4556
700.0,8000.0,699.619,7930.41
700.0,8000.0,699.4065,7927.077
700.0,8000.0,697.70624,7918.899
700.0,8000.0,698.729,7912.3076
700.0,8000.0,701.22363,7846.807
700.0,8000.0,699.32025,7837.995
700.0,8000.0,700.53766,8041.7163
700.0,8000.0,749.04535,6063.8833
750.0,1000.0,753.23834,742.66736
750.0,1000.0,757.40204,602.5236
750.0,1000.0,758.1852,750.2845
750.0,1000.0,755.73755,908.79333
750.0,1000.0,751.8861,670.6325
750.0,1000.0,753.4976,677.6332
750.0,1000.0,757.1308,704.47894
750.0,1000.0,755.5437,870.6902
750.0,1000.0,760.2744,457.54782
750.0,1000.0,755.1614,521.2591
750.0,1000.0,755.4318,889.0133
750.0,1000.0,758.56537,821.68005
750.0,1000.0,755.8344,676.08777
750.0,1000.0,754.4819,737.08374
750.0,1000.0,752.33075,536.8164
750.0,1000.0,745.9245,491.48926
750.0,1000.0,751.7152,472.69778
750.0,1000.0,750.04126,504.44653
800.0,1000.0,803.30945,1762.7709
800.0,1000.0,799.49054,939.34686
800.0,1000.0,799.9219,1620.2274
800.0,1000.0,819.22614,792.8091
800.0,1000.0,802.5826,1079.001
800.0,1000.0,803.4743,757.95654
800.0,1000.0,804.8126,1154.1327
800.0,1000.0,802.08453,899.7488
800.0,1000.0,807.45355,1498.784
800.0,1000.0,805.872,768.6784
800.0,1000.0,801.31104,2172.5862
800.0,1000.0,805.8395,856.1349
800.0,1000.0,807.1543,968.423
800.0,1000.0,799.96204,830.1808
800.0,1000.0,804.7038,861.8779
800.0,1000.0,797.31055,374.42755
800.0,1000.0,814.5775,544.01086
800.0,1000.0,807.7952,796.82245
800.0,1000.0,809.05493,831.3211
800.0,1000.0,815.70294,599.22345
800.0,1000.0,807.2581,955.16504
800.0,1000.0,801.35284,1036.9613
800.0,1000.0,805.37115,1066.0758
800.0,1000.0,793.6088,1498.1062
800.0,1000.0,804.602,1474.2388
800.0,1000.0,803.4771,771.4236
800.0,1000.0,800.69977,682.8679
800.0,100.0,807.63104,758.7937
800.0,100.0,808.4881,596.4144
800.0,100.0,811.6416,397.17148
800.0,100.0,805.3668,385.25903
800.0,100.0,799.2252,476.27286
800.0,100.0,806.5434,472.27002
800.0,100.0,813.61597,575.3621
800.0,100.0,807.513,294.07874
800.0,100.0,804.97186,309.62234
800.0,100.0,809.3817,406.15237
800.0,100.0,807.7867,401.01913
800.0,100.0,807.69385,316.10922
800.0,16000.0,796.89484,15823.304
800.0,16000.0,803.5633,15684.614
800.0,16000.0,796.2995,15800.403
800.0,16000.0,800.10236,15935.194
800.0,16000.0,799.9654,15901.13
800.0,16000.0,799.9924,15930.936
800.0,16000.0,801.5206,15584.53
800.0,16000.0,793.01227,15700.352
800.0,16000.0,787.2768,15800.673
800.0,16000.0,798.5501,15896.537
800.0,16000.0,805.8662,16342.337
800.0,16000.0,795.83606,15975.493
800.0,16000.0,799.2414,18373.299
800.0,16000.0,795.44507,16739.604
