True Temperature,True Time,Predicted Temperature,Predicted Time
1000.0,16000.0,1000.1195,15865.051
1000.0,16000.0,1001.44366,15870.318
1000.0,16000.0,999.6047,15844.738
1000.0,16000.0,999.0352,15823.456
1000.0,16000.0,989.16205,16044.165
1000.0,16000.0,999.699,16017.816
1000.0,16000.0,1008.27484,16024.665
1000.0,16000.0,1002.47266,15946.724
1000.0,16000.0,1007.7423,16010.771
1000.0,16000.0,970.6305,15809.478
1000.0,16000.0,993.24774,15805.706
1000.0,16000.0,953.7565,15882.107
1000.0,16000.0,1009.0746,15951.735
1000.0,16000.0,1010.19543,16098.185
1000.0,16000.0,1005.9201,16015.552
1000.0,16000.0,995.1714,15924.473
1000.0,16000.0,1000.29755,16027.078
1000.0,16000.0,987.52014,15788.819
1000.0,16000.0,1011.78925,15842.615
1000.0,16000.0,993.92676,15771.281
1000.0,16000.0,1008.90656,16162.896
1000.0,16000.0,1002.0742,15919.21
1000.0,16000.0,1003.66644,15892.254
1000.0,16000.0,965.96954,15943.114
1000.0,16000.0,999.00604,15880.397
1000.0,16000.0,1003.7543,15946.535
1000.0,16000.0,1006.2308,15972.324
1000.0,16000.0,998.30383,15838.156
1000.0,16000.0,1011.30206,16076.188
1000.0,16000.0,1002.83704,15930.583
1000.0,16000.0,997.1218,15903.109
1000.0,16000.0,999.6575,15866.525
1000.0,16000.0,995.8389,15788.215
1000.0,16000.0,996.349,15825.857
1000.0,16000.0,1004.02563,16010.769
1000.0,16000.0,1007.94867,16025.482
1000.0,16000.0,995.82385,15924.221
1000.0,16000.0,1000.8599,15832.803
1000.0,16000.0,997.6194,15866.8
1000.0,16000.0,997.06213,15893.296
1000.0,16000.0,998.45496,15844.847
1000.0,16000.0,994.05853,15885.325
1000.0,16000.0,1000.055,15912.847
1000.0,16000.0,997.47766,15907.913
1000.0,16000.0,999.91187,15820.914
1000.0,16000.0,996.8694,16038.381
1000.0,16000.0,999.60486,16123.81
1000.0,16000.0,1001.3616,16113.659
1000.0,16000.0,992.54565,16056.666
1000.0,16000.0,1004.4959,16007.061
1000.0,16000.0,999.8659,15886.207
1000.0,16000.0,1009.8891,16108.979
1000.0,16000.0,1002.7988,15947.937
1000.0,16000.0,1000.97736,15827.705
1000.0,16000.0,1002.90045,15944.318
1000.0,16000.0,996.82166,15837.099
1000.0,16000.0,1000.79626,15837.205
1000.0,16000.0,997.62006,15800.456
1000.0,16000.0,999.8785,15849.744
1000.0,16000.0,996.683,15800.002
1000.0,16000.0,995.9349,15788.097
1000.0,16000.0,990.2666,15937.651
1000.0,16000.0,1003.0349,15988.982
1000.0,16000.0,1002.1245,15970.277
1000.0,16000.0,994.08435,15964.077
1000.0,16000.0,996.59467,15972.424
1000.0,16000.0,998.8668,15939.65
1000.0,16000.0,1004.48267,15990.284
1000.0,16000.0,1004.22784,15896.635
1000.0,16000.0,995.7366,16109.037
1000.0,16000.0,994.6019,15911.005
1000.0,16000.0,1010.48596,15923.582
1000.0,16000.0,1004.1178,15875.604
1000.0,16000.0,1005.4257,15839.488
1000.0,16000.0,1009.67053,15877.626
1000.0,16000.0,1008.9082,15921.428
1000.0,16000.0,1008.6155,15916.364
1000.0,16000.0,1002.6667,15851.131
1000.0,16000.0,996.64484,15903.948
1000.0,16000.0,1001.00385,16049.631
1000.0,16000.0,995.0888,16004.531
1000.0,16000.0,1005.84546,16044.981
1000.0,16000.0,986.2199,15891.301
1000.0,16000.0,1005.69055,16133.679
1000.0,16000.0,1004.7226,15781.674
1000.0,16000.0,1010.18616,15936.605
1000.0,16000.0,1000.7329,15945.903
1000.0,16000.0,1006.2418,15963.201
1000.0,16000.0,1006.207,15879.672
1000.0,16000.0,1003.8412,15903.323
1000.0,16000.0,990.6196,15751.552
1000.0,16000.0,1000.49994,15793.159
1000.0,16000.0,996.85956,15985.528
1000.0,16000.0,999.12115,15964.656
1000.0,16000.0,994.9729,15903.205
1000.0,16000.0,1002.5542,16198.967
1000.0,16000.0,1001.1831,15996.126
1000.0,16000.0,1000.10034,15910.222
1000.0,16000.0,1003.6641,15984.368
1000.0,16000.0,996.5775,15914.629
1000.0,24000.0,892.4614,17916.406
1000.0,24000.0,978.19617,23766.945
1000.0,24000.0,1004.5845,24213.082
1000.0,24000.0,1008.8001,24224.422
1000.0,24000.0,1009.0129,24281.29
1000.0,24000.0,1010.06,24307.02
1000.0,24000.0,975.4405,24010.676
1000.0,24000.0,1003.2054,24093.877
1000.0,24000.0,1014.3093,24448.326
1000.0,24000.0,996.6537,23855.117
1000.0,24000.0,1003.9827,24214.27
1000.0,24000.0,990.4652,23978.818
1000.0,24000.0,1004.5592,24354.916
1000.0,24000.0,1005.65295,24177.16
1000.0,24000.0,1002.06024,24062.398
1000.0,24000.0,998.0503,24055.23
1000.0,24000.0,1002.7209,24224.15
1000.0,24000.0,1007.8865,24259.738
1000.0,24000.0,1008.12274,24286.857
1000.0,24000.0,1004.1773,24169.998
1000.0,24000.0,1004.25793,24216.975
1000.0,24000.0,1005.77057,24173.336
1000.0,24000.0,1002.6589,24133.057
1000.0,24000.0,1006.65607,24199.553
1000.0,24000.0,1006.1111,24130.752
1000.0,24000.0,999.83887,23972.387
1000.0,24000.0,999.4429,24063.26
1000.0,24000.0,1015.1394,24618.447
1000.0,24000.0,1003.9186,24186.885
1000.0,24000.0,1008.68585,24216.953
1000.0,24000.0,1002.16754,24279.432
1000.0,24000.0,1005.88715,24309.361
1000.0,24000.0,994.0644,24020.705
1000.0,24000.0,1000.8896,23984.12
1000.0,24000.0,998.884,24067.398
1000.0,24000.0,1001.4393,24175.182
1000.0,24000.0,999.1245,23920.785
1000.0,24000.0,998.95245,23945.34
1000.0,24000.0,1003.5159,24112.232
1000.0,24000.0,1002.3847,24065.285
1000.0,24000.0,1002.9977,24091.494
1000.0,24000.0,999.02637,24361.3
1000.0,24000.0,987.47577,24028.47
1000.0,24000.0,981.1244,23968.96
1000.0,24000.0,970.9969,24200.648
1000.0,24000.0,998.7358,24279.65
1000.0,24000.0,1004.1493,24389.418
1000.0,24000.0,998.8616,24447.734
1000.0,24000.0,994.3522,23996.07
1000.0,24000.0,1010.6024,24429.72
1000.0,24000.0,991.0378,24016.242
1000.0,24000.0,1000.2689,24257.617
1000.0,24000.0,1009.7059,24225.701
1000.0,24000.0,995.7143,24284.21
1000.0,24000.0,1000.7083,24026.48
1000.0,24000.0,1003.58777,24245.438
1000.0,24000.0,1003.01825,24271.656
1000.0,24000.0,1004.3303,24287.965
1000.0,24000.0,997.7729,24232.062
1000.0,24000.0,996.1877,24504.305
1000.0,24000.0,1009.3319,24384.445
1000.0,24000.0,978.3828,23922.26
1000.0,24000.0,1007.4337,24372.818
1000.0,24000.0,972.8899,23709.266
1000.0,24000.0,967.40045,23976.93
1000.0,24000.0,965.1447,23611.186
1000.0,24000.0,1003.3286,24329.36
1000.0,24000.0,986.7888,23871.012
1000.0,24000.0,1014.6517,24463.941
1000.0,24000.0,1009.73,24380.275
1000.0,24000.0,994.0812,24092.42
1000.0,24000.0,1005.435,24186.508
1000.0,24000.0,997.5475,24063.02
1000.0,3000.0,990.3695,2049.1794
1000.0,3000.0,997.4,1135.4717
1000.0,3000.0,994.1223,2256.3071
1000.0,3000.0,1010.8036,2805.4348
1000.0,3000.0,1003.9874,3433.2307
1000.0,3000.0,1001.3235,2355.8374
1000.0,3000.0,1007.61237,3073.367
1000.0,3000.0,1017.15076,3385.092
1000.0,3000.0,1007.31146,2746.3843
1000.0,3000.0,1006.1551,2271.193
1000.0,3000.0,1009.0336,3093.645
1000.0,3000.0,993.82153,3348.203
1000.0,3000.0,1020.07605,3219.9053
1000.0,3000.0,1001.2554,2819.9023
1000.0,3000.0,956.66956,2495.8357
1000.0,3000.0,998.4731,3132.351
1000.0,3000.0,997.9309,3105.4768
1000.0,3000.0,980.2452,3264.3357
1000.0,300.0,1024.9281,387.6068
1000.0,300.0,995.31665,151.97
1000.0,300.0,918.1919,7446.68
1000.0,300.0,1004.125,817.2157
1000.0,300.0,1014.71936,564.88385
1000.0,300.0,1009.17725,399.63266
1000.0,300.0,985.3749,523.0879
1000.0,300.0,1021.82416,465.27054
1000.0,300.0,969.7481,279.11487
1000.0,300.0,1003.933,527.54724
1000.0,300.0,995.76556,803.36554
1000.0,300.0,1007.0808,654.4441
1000.0,300.0,1008.0225,201.53679
1000.0,300.0,1014.1451,247.59569
1000.0,300.0,1006.7926,403.20972
1000.0,5000.0,918.0493,6421.973
1000.0,5000.0,1011.14667,4287.063
1000.0,5000.0,1000.005,5508.7544
1000.0,5000.0,995.0872,4680.088
1000.0,5000.0,1000.56396,5747.185
1000.0,5000.0,962.6191,4704.6333
1000.0,5000.0,919.5873,6585.1465
1000.0,5000.0,1009.3328,5359.582
1000.0,5000.0,996.3,4926.137
1000.0,5000.0,1001.6318,4721.5747
1000.0,5000.0,1011.3075,5462.483
1000.0,5000.0,998.51385,4961.544
1000.0,5000.0,1005.99005,5087.6567
1000.0,5000.0,1018.11646,4879.628
1000.0,5000.0,989.8543,4639.9487
1000.0,5000.0,994.07385,4363.659
1000.0,5000.0,1004.6528,4845.658
1000.0,5000.0,984.90314,4797.4097
1000.0,5000.0,995.9649,4051.6553
1000.0,5000.0,998.3846,4582.154
1000.0,5000.0,980.4248,3881.2126
1000.0,5000.0,996.1953,4709.405
1000.0,500.0,987.3508,622.96735
1000.0,500.0,893.5598,5683.2207
1000.0,500.0,944.0882,-333.80212
1000.0,500.0,963.7554,457.90305
1000.0,500.0,1002.7741,702.72144
1000.0,500.0,1002.65375,452.12073
1000.0,500.0,1010.815,343.26465
1000.0,500.0,981.64,457.56314
1000.0,500.0,994.6244,631.9611
1000.0,500.0,999.1847,281.35876
1000.0,500.0,996.9997,514.7787
1000.0,500.0,1010.19415,343.46637
1000.0,500.0,1002.5126,823.8787
1000.0,500.0,1002.7327,633.5578
1000.0,500.0,982.8543,729.93835
1000.0,500.0,980.5774,1311.7406
1000.0,500.0,999.0137,393.45602
1000.0,8000.0,980.83167,8078.606
1000.0,8000.0,980.4855,7361.925
1000.0,8000.0,987.85266,7383.9365
1000.0,8000.0,947.50073,6803.96
1000.0,8000.0,1011.6389,7150.0933
1000.0,8000.0,957.8846,7703.1875
1000.0,8000.0,995.897,8191.766
1000.0,8000.0,1002.2373,7594.023
1000.0,8000.0,981.7485,7418.288
1000.0,8000.0,992.77386,8202.798
1000.0,8000.0,1001.3287,8056.4043
1000.0,8000.0,1001.0584,7908.692
1000.0,8000.0,994.2881,7855.071
1000.0,8000.0,977.8558,8185.0444
1000.0,8000.0,978.3503,7468.965
1000.0,8000.0,998.3469,8397.457
1000.0,8000.0,1004.0115,7658.745
1000.0,8000.0,999.582,8041.868
1000.0,8000.0,1002.17175,7605.154
700.0,1000.0,708.2786,689.85724
700.0,1000.0,731.0011,1812.5651
700.0,1000.0,702.4834,653.34674
700.0,1000.0,696.09094,849.07855
700.0,1000.0,691.18304,1143.421
700.0,1000.0,702.90466,916.1843
700.0,1000.0,700.79126,856.7678
700.0,1000.0,698.9926,964.45917
700.0,1000.0,697.9423,1061.2484
700.0,1000.0,701.92676,2015.6509
700.0,1000.0,698.7351,1138.4415
700.0,1000.0,697.24664,1699.162
700.0,1000.0,701.02124,540.0074
700.0,1000.0,692.69495,808.24
700.0,1000.0,703.5751,992.35034
700.0,1000.0,684.40125,437.16306
700.0,1000.0,694.275,678.67676
700.0,1000.0,705.8323,930.02155
700.0,1000.0,705.1159,1089.7089
700.0,1000.0,701.9744,992.3455
700.0,1000.0,697.90063,834.3058
700.0,1000.0,699.5871,750.89716
700.0,1000.0,700.26904,1666.5398
700.0,1000.0,713.6776,998.4757
700.0,1000.0,700.35895,857.46735
700.0,1000.0,707.4878,993.8195
700.0,100.0,697.2447,228.3194
700.0,100.0,692.35474,182.86067
700.0,100.0,695.2706,192.21689
700.0,100.0,685.7485,62.224907
700.0,100.0,693.6751,118.07065
700.0,100.0,702.8958,259.1452
700.0,100.0,699.6266,179.90585
700.0,100.0,702.9822,122.91625
700.0,100.0,687.4561,-109.037315
700.0,100.0,689.9751,83.056145
700.0,100.0,697.40424,141.09386
700.0,100.0,725.88873,952.16547
700.0,100.0,708.18036,302.9002
700.0,100.0,698.3489,178.32933
700.0,100.0,695.7065,177.47394
700.0,100.0,701.0718,107.04245
700.0,100.0,711.6421,220.94542
700.0,100.0,731.61835,399.3599
700.0,16000.0,702.05817,16423.727
700.0,16000.0,703.04346,16379.183
700.0,16000.0,719.9771,16184.243
700.0,16000.0,703.29114,16316.899
700.0,16000.0,703.27625,16401.205
700.0,16000.0,703.1409,16351.451
700.0,16000.0,706.1399,16345.639
700.0,16000.0,699.6613,16325.512
700.0,16000.0,701.3359,16246.816
700.0,16000.0,718.79913,16020.827
700.0,16000.0,702.00757,16314.995
700.0,16000.0,716.1623,16137.145
700.0,16000.0,705.2103,16399.975
700.0,16000.0,712.5062,16315.198
700.0,16000.0,695.9115,15693.693
700.0,16000.0,703.54456,15801.326
700.0,16000.0,694.0051,15720.065
700.0,16000.0,687.19604,15554.399
700.0,16000.0,723.7908,16299.9375
700.0,16000.0,704.776,15890.103
700.0,16000.0,708.804,15984.046
700.0,16000.0,716.5512,16212.65
700.0,16000.0,702.1101,15891.934
700.0,16000.0,705.4855,15921.173
700.0,16000.0,704.01666,15875.421
700.0,16000.0,711.9682,16061.76
700.0,16000.0,693.0065,15673.808
700.0,16000.0,705.303,20206.307
700.0,16000.0,702.1976,15830.924
700.0,16000.0,700.55835,15787.76
700.0,16000.0,695.42194,15666.439
700.0,16000.0,693.44867,15637.765
700.0,16000.0,703.1042,15853.27
700.0,16000.0,696.3138,15660.583
700.0,16000.0,700.8234,15793.671
700.0,16000.0,699.2422,15774.062
700.0,16000.0,703.1927,15875.217
700.0,16000.0,701.62463,15768.006
700.0,16000.0,726.7039,16126.361
700.0,16000.0,704.7931,15876.329
700.0,16000.0,712.54517,16036.396
700.0,16000.0,703.04535,15840.569
700.0,16000.0,712.82404,15996.394
700.0,16000.0,698.0067,15648.2295
700.0,16000.0,704.53644,15671.578
700.0,16000.0,703.4793,15885.338
700.0,16000.0,716.0062,16064.212
700.0,16000.0,702.7464,15817.855
700.0,16000.0,710.13824,16024.32
700.0,16000.0,702.27386,15858.588
700.0,16000.0,704.053,15875.016
700.0,24000.0,710.36945,24180.127
700.0,24000.0,706.9204,24123.627
700.0,24000.0,708.80634,24074.123
700.0,24000.0,698.9837,23813.701
700.0,24000.0,702.4968,23957.166
700.0,24000.0,707.5251,24119.207
700.0,24000.0,701.3662,23903.467
700.0,24000.0,703.8128,23975.777
700.0,24000.0,706.1337,24037.127
700.0,24000.0,708.76086,24173.805
700.0,24000.0,710.6097,24220.406
700.0,24000.0,704.6669,24019.893
700.0,24000.0,704.2322,24011.11
700.0,24000.0,706.51276,24136.049
700.0,24000.0,703.97894,23978.994
700.0,24000.0,708.8891,24220.203
700.0,24000.0,712.0002,24304.29
700.0,24000.0,705.43,24058.564
700.0,24000.0,705.9105,24094.217
700.0,24000.0,709.8732,24213.488
700.0,24000.0,706.04974,24052.305
700.0,24000.0,699.51447,23817.172
700.0,24000.0,699.9865,23958.31
700.0,24000.0,693.3383,23668.54
700.0,24000.0,700.2391,23809.305
700.0,24000.0,694.90717,23578.127
700.0,24000.0,703.668,23952.637
700.0,24000.0,701.213,23887.979
700.0,24000.0,708.7032,24281.668
700.0,24000.0,710.2308,24220.688
700.0,24000.0,705.34973,24114.982
700.0,24000.0,707.99255,24075.53
700.0,3000.0,694.7206,3240.17
700.0,3000.0,703.5893,3246.1514
700.0,3000.0,706.8033,2589.0989
700.0,3000.0,707.63904,3534.1267
700.0,3000.0,705.67114,2933.3127
700.0,3000.0,712.6525,3166.6252
700.0,3000.0,682.9528,5142.0435
700.0,3000.0,701.5998,2760.8235
700.0,3000.0,715.47375,3972.9167
700.0,3000.0,704.57227,3389.59
700.0,3000.0,705.46515,2974.9395
700.0,3000.0,716.14435,3801.0608
700.0,3000.0,707.3901,3403.534
700.0,3000.0,699.5559,2868.3699
700.0,3000.0,705.1096,2738.0864
700.0,3000.0,706.6122,2601.2651
700.0,3000.0,708.64984,3689.5913
700.0,3000.0,707.5343,3427.7522
700.0,3000.0,712.8446,2843.5305
700.0,3000.0,699.28296,3026.0378
700.0,3000.0,707.9127,3108.4658
700.0,3000.0,706.9881,3010.7788
700.0,3000.0,709.6467,2716.7937
700.0,3000.0,708.13477,2609.2114
700.0,3000.0,703.1157,3258.0305
700.0,3000.0,701.749,2775.9944
700.0,3000.0,703.03986,2847.1475
700.0,300.0,699.5559,951.2761
700.0,300.0,695.0244,360.6945
700.0,300.0,701.6225,455.23053
700.0,300.0,700.022,377.51025
700.0,300.0,702.34534,325.76785
700.0,300.0,702.83954,643.1833
700.0,300.0,705.01544,761.8796
700.0,300.0,699.49567,247.71545
700.0,300.0,709.03894,732.7717
700.0,300.0,703.7581,247.31497
700.0,300.0,695.12054,292.72903
700.0,300.0,705.61017,211.59857
700.0,300.0,693.9561,469.06546
700.0,300.0,695.368,449.76096
700.0,5000.0,741.04956,3997.4863
700.0,5000.0,699.9949,7631.1455
700.0,5000.0,701.9383,4706.168
700.0,5000.0,692.8326,5286.7305
700.0,5000.0,704.70685,5386.1255
700.0,5000.0,699.1336,5253.431
700.0,5000.0,692.9158,4653.9263
700.0,5000.0,700.3086,4991.6436
700.0,5000.0,696.12384,4538.886
700.0,5000.0,699.66583,5240.278
700.0,5000.0,697.2186,5146.696
700.0,5000.0,696.9129,5781.2725
700.0,5000.0,697.22375,5585.727
700.0,5000.0,697.8123,5236.3657
700.0,5000.0,700.30286,5228.4014
700.0,5000.0,700.6593,5397.6104
700.0,5000.0,707.98413,5171.904
700.0,5000.0,708.6154,5423.7124
700.0,5000.0,699.723,5039.44
700.0,5000.0,709.0559,4669.3887
700.0,5000.0,683.67065,4098.3228
700.0,5000.0,694.7026,5309.655
700.0,5000.0,690.8406,5227.6665
700.0,5000.0,683.69385,4937.582
700.0,5000.0,688.4989,4781.0317
700.0,5000.0,689.7342,4654.0024
700.0,500.0,700.97974,455.86493
700.0,500.0,720.11554,551.97955
700.0,500.0,724.28094,453.30377
700.0,500.0,691.2575,383.7045
700.0,500.0,696.82294,564.0234
700.0,500.0,742.80865,482.8887
700.0,500.0,700.9257,242.60512
700.0,500.0,692.3914,495.0329
700.0,500.0,742.8169,284.31253
700.0,500.0,702.2765,356.63046
700.0,500.0,713.0575,501.2424
700.0,500.0,714.8396,670.864
700.0,500.0,702.3672,538.60535
700.0,500.0,711.43286,355.43704
700.0,500.0,704.4692,1002.8094
700.0,500.0,711.6537,391.78903
700.0,500.0,712.9293,355.89386
700.0,8000.0,733.95825,6760.6953
700.0,8000.0,718.80255,4526.553
700.0,8000.0,697.52686,7550.341
700.0,8000.0,755.0543,5310.0396
700.0,8000.0,761.23016,5479.115
700.0,8000.0,716.84937,8292.583
700.0,8000.0,694.8656,6095.1943
700.0,8000.0,714.8823,8465.557
700.0,8000.0,717.8082,8301.954
700.0,8000.0,711.504,8014.7
700.0,8000.0,718.3642,6900.1396
700.0,8000.0,714.47577,7407.3657
700.0,8000.0,709.1909,8179.7964
700.0,8000.0,707.01056,8296.426
700.0,8000.0,710.43994,8100.3916
700.0,8000.0,704.10156,8420.774
700.0,8000.0,688.47125,7125.6084
700.0,8000.0,695.6887,7401.388
700.0,8000.0,778.8371,2849.8264
700.0,8000.0,701.0086,6457.9375
700.0,8000.0,692.46027,7303.358
700.0,8000.0,700.81537,7735.107
750.0,1000.0,764.5761,1563.3972
750.0,1000.0,753.6575,440.82095
750.0,1000.0,752.5167,555.6701
750.0,1000.0,751.3193,477.17554
750.0,1000.0,752.7857,931.95233
750.0,1000.0,757.2988,480.84613
750.0,1000.0,757.53455,747.7193
750.0,1000.0,759.91516,771.9986
750.0,1000.0,756.61896,528.25476
750.0,1000.0,755.15765,597.01685
750.0,1000.0,755.9865,1489.6461
750.0,1000.0,755.35034,676.5659
750.0,1000.0,756.7891,1669.2595
750.0,1000.0,751.7201,1124.3268
750.0,1000.0,747.60266,1306.8397
750.0,1000.0,747.7234,1233.0217
750.0,1000.0,751.1682,642.3461
750.0,1000.0,750.7435,811.0405
800.0,1000.0,814.4959,519.36127
800.0,1000.0,798.5153,677.69116
800.0,1000.0,802.12085,939.6695
800.0,1000.0,791.509,848.8053
800.0,1000.0,790.2571,728.7
800.0,1000.0,793.8435,1792.8722
800.0,1000.0,800.1563,903.9495
800.0,1000.0,811.73645,827.95435
800.0,1000.0,780.1682,1492.8069
800.0,1000.0,797.85126,552.1541
800.0,1000.0,792.20355,375.0039
800.0,1000.0,798.38513,622.1245
800.0,1000.0,811.0282,1009.4189
800.0,1000.0,803.50275,1159.8054
800.0,1000.0,799.3354,996.162
800.0,1000.0,803.95526,1543.6703
800.0,1000.0,807.5778,1245.9082
800.0,1000.0,806.2375,1053.1993
800.0,1000.0,809.9459,898.2451
800.0,1000.0,804.84955,584.5672
800.0,1000.0,806.3409,943.0811
800.0,1000.0,802.83203,608.4762
800.0,1000.0,807.0855,953.717
800.0,1000.0,802.37036,866.0144
800.0,1000.0,807.6985,1209.8972
800.0,1000.0,700.41943,2721.455
800.0,1000.0,782.809,574.238
800.0,1000.0,768.9357,1107.9794
800.0,1000.0,812.45776,941.6921
800.0,1000.0,801.333,1120.5825
800.0,1000.0,798.68256,825.04376
800.0,1000.0,784.9987,1132.0852
800.0,1000.0,790.68274,1067.4171
800.0,1000.0,804.4239,946.2323
800.0,1000.0,807.3501,620.5991
800.0,1000.0,790.26624,453.82053
800.0,1000.0,804.60803,857.3041
800.0,1000.0,810.137,816.0256
800.0,1000.0,818.20685,1218.4672
800.0,1000.0,801.8813,3997.7632
800.0,1000.0,827.9424,2772.0217
800.0,1000.0,792.55774,611.5337
800.0,1000.0,829.19604,2709.9766
800.0,1000.0,794.4018,660.4972
800.0,1000.0,799.46924,1453.2908
800.0,1000.0,813.16504,897.6109
800.0,1000.0,800.20825,878.356
800.0,1000.0,799.2661,841.83875
800.0,1000.0,800.8896,634.4628
800.0,1000.0,804.79724,503.53217
800.0,1000.0,796.2591,542.6748
800.0,1000.0,802.87866,649.21027
800.0,1000.0,816.2286,2891.6511
800.0,1000.0,795.7629,574.6128
800.0,100.0,796.5196,828.3827
800.0,100.0,809.81116,425.06125
800.0,100.0,805.8025,215.40353
800.0,100.0,808.90735,410.1516
800.0,100.0,815.2363,-604.79944
800.0,100.0,770.8593,522.4225
800.0,100.0,806.95276,820.01526
800.0,100.0,798.3721,549.3092
800.0,100.0,772.82477,847.20703
800.0,100.0,780.3748,399.13336
800.0,100.0,802.17053,488.54315
800.0,100.0,791.7565,660.30035
800.0,100.0,801.71765,162.51082
800.0,100.0,794.4083,289.4641
800.0,100.0,807.593,485.83713
800.0,100.0,803.47754,626.0332
800.0,100.0,805.1309,483.53598
800.0,100.0,798.69135,564.6041
800.0,16000.0,803.1512,15704.59
800.0,16000.0,790.1435,15693.675
800.0,16000.0,790.05927,15651.38
800.0,16000.0,797.21454,15670.443
800.0,16000.0,819.27936,6516.318
800.0,16000.0,797.9999,15537.945
800.0,16000.0,812.65314,15426.654
800.0,16000.0,801.3761,15715.861
800.0,16000.0,806.2936,15760.807
800.0,16000.0,804.091,14995.523
800.0,16000.0,798.41046,15672.573
800.0,16000.0,802.62866,15663.005
800.0,16000.0,803.9147,15689.929
800.0,16000.0,804.4143,15838.668
800.0,16000.0,804.83966,15793.403
800.0,16000.0,805.416,15770.168
800.0,16000.0,804.0443,15775.515
800.0,16000.0,804.3616,15776.832
800.0,16000.0,808.6963,15844.538
800.0,16000.0,804.9392,15841.118
800.0,16000.0,803.90906,15745.659
800.0,16000.0,823.27734,15849.778
800.0,16000.0,847.3156,15809.247
800.0,16000.0,807.2677,15681.267
800.0,16000.0,801.5027,15767.406
800.0,16000.0,840.4491,15838.695
800.0,16000.0,817.22955,15899.014
800.0,16000.0,801.8135,15973.707
800.0,16000.0,802.1463,15895.261
800.0,16000.0,807.4528,15794.021
800.0,16000.0,792.6808,15806.024
800.0,16000.0,795.569,15862.387
800.0,16000.0,801.51276,15790.296
800.0,16000.0,829.2527,15840.648
800.0,16000.0,803.66864,15830.523
800.0,16000.0,801.86456,15795.734
800.0,16000.0,803.83575,15788.991
800.0,16000.0,803.66473,15829.577
800.0,16000.0,807.86884,15860.988
800.0,16000.0,804.4471,15808.123
800.0,16000.0,800.9258,15940.226
800.0,16000.0,793.2198,15819.148
800.0,16000.0,811.7412,15780.906
800.0,16000.0,803.3568,15747.742
800.0,16000.0,808.5729,15755.17
