True Temperature,True Time,Predicted Temperature,Predicted Time
1000.0,24000.0,901.2311,20108.625
1000.0,24000.0,920.66125,20039.908
1000.0,24000.0,851.54126,14458.71
1000.0,24000.0,813.69684,14865.525
1000.0,24000.0,932.0185,21671.379
1000.0,24000.0,863.28284,14508.421
1000.0,24000.0,804.2924,13256.35
1000.0,24000.0,904.1369,18309.129
1000.0,24000.0,935.59924,14930.739
1000.0,24000.0,845.6967,16142.517
1000.0,24000.0,907.2672,4361.4243
1000.0,24000.0,929.72595,4997.6265
1000.0,24000.0,896.72144,4491.956
1000.0,24000.0,832.0117,8292.3
1000.0,24000.0,960.12915,22936.176
1000.0,24000.0,949.32166,21287.83
1000.0,24000.0,960.2206,21306.861
1000.0,24000.0,977.8203,22912.086
1000.0,24000.0,946.06805,17451.94
1000.0,24000.0,870.7529,14723.351
1000.0,24000.0,906.3667,15901.441
1000.0,24000.0,911.3656,16284.052
1000.0,24000.0,942.0641,18053.316
1000.0,24000.0,917.83496,17268.037
1000.0,24000.0,922.4086,21214.611
1000.0,24000.0,941.5347,19648.854
1000.0,24000.0,927.18744,4377.8276
1000.0,24000.0,904.57733,2185.811
1000.0,24000.0,908.16614,3127.1138
1000.0,24000.0,947.80975,15443.487
1000.0,24000.0,942.44464,20558.209
1000.0,24000.0,958.2722,21686.46
1000.0,24000.0,930.65,17730.184
1000.0,24000.0,929.74554,2504.9758
1000.0,24000.0,920.1689,1548.2064
1000.0,24000.0,899.7574,4868.735
1000.0,24000.0,888.59546,8921.818
1000.0,24000.0,953.3332,21339.252
1000.0,24000.0,875.24536,14899.789
1000.0,24000.0,933.1771,20613.756
1000.0,24000.0,857.8677,14282.724
1000.0,24000.0,850.2734,14676.77
1000.0,24000.0,922.6771,19893.607
1000.0,24000.0,924.0749,20413.666
1000.0,24000.0,749.91583,14881.761
1000.0,24000.0,833.49896,15336.663
1000.0,24000.0,840.7507,14720.717
1000.0,24000.0,892.0325,15164.265
1000.0,24000.0,966.53217,21946.59
1000.0,24000.0,946.3991,20337.578
1000.0,24000.0,928.4143,17344.086
1000.0,24000.0,931.6407,18134.268
1000.0,3000.0,885.8146,3763.5657
1000.0,3000.0,980.8263,789.47473
1000.0,3000.0,993.98346,642.57324
1000.0,3000.0,984.90704,621.6322
1000.0,3000.0,957.74396,2016.6726
1000.0,3000.0,963.025,2924.213
1000.0,3000.0,970.5307,2269.6504
1000.0,3000.0,962.59204,3191.734
1000.0,3000.0,964.61816,2964.3887
1000.0,3000.0,981.1702,657.8546
1000.0,3000.0,965.509,1017.33606
1000.0,3000.0,976.08,784.7311
1000.0,3000.0,969.6686,1212.145
1000.0,3000.0,963.533,1459.7422
1000.0,3000.0,954.11176,1769.8645
1000.0,3000.0,956.76715,2616.191
1000.0,3000.0,963.1983,3183.4956
1000.0,3000.0,952.2511,2989.2947
1000.0,300.0,814.8474,18853.438
1000.0,300.0,869.3914,3074.3127
1000.0,300.0,981.0815,326.07913
1000.0,300.0,971.1412,1330.2019
1000.0,300.0,984.7659,238.42165
1000.0,300.0,977.5097,225.70436
1000.0,300.0,982.7836,-63.136456
1000.0,300.0,999.07306,-383.98727
1000.0,300.0,989.5965,-404.5139
1000.0,300.0,980.23114,502.7659
1000.0,300.0,960.13574,536.77246
1000.0,300.0,982.1295,-199.53343
1000.0,300.0,961.8995,-101.57517
1000.0,300.0,957.3416,48.079365
1000.0,300.0,961.6839,-133.25731
1000.0,5000.0,928.39374,4334.7393
1000.0,5000.0,931.196,3745.7122
1000.0,5000.0,929.65735,4677.98
1000.0,5000.0,947.10236,5244.2144
1000.0,5000.0,923.10486,5243.4106
1000.0,5000.0,940.25543,3081.756
1000.0,5000.0,910.8524,8012.9243
1000.0,5000.0,970.3138,1541.6178
1000.0,5000.0,975.8816,3691.3215
1000.0,5000.0,976.22784,3414.8662
1000.0,5000.0,967.2509,3947.0347
1000.0,5000.0,964.50085,3623.4321
1000.0,5000.0,967.1639,3673.9316
1000.0,5000.0,969.25995,1212.2291
1000.0,5000.0,971.1172,3470.0576
1000.0,5000.0,978.8382,2842.5393
1000.0,5000.0,997.3173,3531.438
1000.0,5000.0,965.592,3183.561
1000.0,5000.0,981.7713,3897.1948
1000.0,5000.0,967.99585,3287.9072
1000.0,5000.0,984.22235,3148.6016
1000.0,5000.0,975.8107,3168.437
1000.0,500.0,863.63525,2935.2668
1000.0,500.0,880.6966,2107.4778
1000.0,500.0,809.3604,21218.777
1000.0,500.0,878.1228,2470.2974
1000.0,500.0,958.0551,-407.5168
1000.0,500.0,988.904,194.8091
1000.0,500.0,995.76544,30.554218
1000.0,500.0,1008.8066,-293.3552
1000.0,500.0,991.5849,-407.04367
1000.0,500.0,974.9598,110.504906
1000.0,500.0,999.17413,-293.26804
1000.0,500.0,961.0551,28.416767
1000.0,500.0,973.05963,104.506615
1000.0,500.0,976.64996,253.21803
1000.0,500.0,961.68976,-240.7534
1000.0,500.0,955.41437,183.99635
1000.0,500.0,960.5098,-159.10033
1000.0,8000.0,959.93115,7974.7407
1000.0,8000.0,951.41644,7902.3325
1000.0,8000.0,953.4201,7917.307
1000.0,8000.0,955.6032,7312.9146
1000.0,8000.0,961.0787,7983.567
1000.0,8000.0,934.4526,7762.851
1000.0,8000.0,952.6309,7934.9116
1000.0,8000.0,975.42505,7978.8735
1000.0,8000.0,980.4107,8187.59
1000.0,8000.0,974.5854,8116.016
1000.0,8000.0,983.4302,8184.3433
1000.0,8000.0,979.07495,8149.354
1000.0,8000.0,984.11395,8198.164
1000.0,8000.0,965.1359,8026.946
1000.0,8000.0,1008.76984,8376.807
1000.0,8000.0,992.95966,8246.652
1000.0,8000.0,984.8759,8185.95
1000.0,8000.0,997.843,8288.787
1000.0,8000.0,1011.65546,8405.29
700.0,1000.0,724.1386,670.30273
700.0,1000.0,728.5295,1672.7373
700.0,1000.0,730.24054,612.31384
700.0,1000.0,709.4836,933.4706
700.0,1000.0,709.1818,1855.4224
700.0,1000.0,702.90015,5624.541
700.0,1000.0,701.50256,1806.4331
700.0,1000.0,706.466,2718.6587
700.0,1000.0,717.5319,758.59814
700.0,1000.0,693.6749,680.946
700.0,1000.0,695.6681,719.59393
700.0,1000.0,692.0269,763.9038
700.0,1000.0,696.2308,674.442
700.0,1000.0,696.6259,622.27716
700.0,1000.0,697.8238,557.58215
700.0,1000.0,702.2051,539.4684
700.0,1000.0,700.1259,639.42554
700.0,1000.0,721.1914,2996.2593
700.0,1000.0,698.8745,521.5558
700.0,1000.0,697.3304,674.64124
700.0,1000.0,705.40717,607.1831
700.0,1000.0,702.8513,1025.635
700.0,1000.0,708.7192,1398.4072
700.0,1000.0,701.06586,900.79456
700.0,1000.0,705.1262,1165.9132
700.0,1000.0,701.6551,1597.037
700.0,100.0,683.22174,9962.456
700.0,100.0,688.6939,8460.365
700.0,100.0,675.639,6668.944
700.0,100.0,692.3772,4993.3896
700.0,100.0,857.61176,12861.36
700.0,100.0,802.87524,10083.945
700.0,100.0,870.94354,511.43912
700.0,100.0,860.16656,2754.8223
700.0,100.0,881.87756,2834.6938
700.0,100.0,834.31213,9509.144
700.0,100.0,852.5135,4536.922
700.0,100.0,840.90204,2070.9143
700.0,100.0,841.4858,2382.061
700.0,100.0,891.51685,3282.5828
700.0,100.0,883.6076,2556.861
700.0,100.0,709.57465,395.78897
700.0,100.0,714.2648,851.1466
700.0,100.0,720.6611,568.31226
700.0,16000.0,668.9709,15445.294
700.0,16000.0,729.0424,16055.794
700.0,16000.0,768.8539,17583.473
700.0,16000.0,669.2243,15598.494
700.0,16000.0,690.6755,15087.511
700.0,16000.0,675.2709,15327.424
700.0,16000.0,681.8759,15409.109
700.0,16000.0,676.2531,15213.782
700.0,16000.0,757.71674,15707.094
700.0,16000.0,672.37646,15512.442
700.0,16000.0,675.49335,15312.315
700.0,16000.0,681.9973,15456.356
700.0,16000.0,741.27496,1196.0747
700.0,16000.0,719.4853,2558.711
700.0,16000.0,692.5842,9412.39
700.0,16000.0,703.35803,4531.064
700.0,16000.0,685.12244,15388.067
700.0,16000.0,877.80426,2807.6313
700.0,16000.0,865.94244,680.3176
700.0,16000.0,837.51605,3200.28
700.0,16000.0,817.9441,2947.5706
700.0,16000.0,888.7015,1861.907
700.0,16000.0,831.6071,2370.2651
700.0,16000.0,826.54926,124.07644
700.0,16000.0,760.4702,9581.386
700.0,16000.0,776.95746,448.19156
700.0,16000.0,767.58826,16003.237
700.0,16000.0,697.25055,15462.652
700.0,16000.0,696.20325,15424.164
700.0,16000.0,691.59796,15543.321
700.0,16000.0,701.24036,15616.323
700.0,16000.0,738.13434,15110.318
700.0,16000.0,680.39594,15765.189
700.0,16000.0,678.51965,15886.779
700.0,16000.0,677.3736,16221.89
700.0,16000.0,676.34076,16281.808
700.0,16000.0,678.3562,16144.6045
700.0,16000.0,678.3584,15658.644
700.0,16000.0,681.5198,15679.839
700.0,16000.0,678.3433,15750.906
700.0,16000.0,692.16675,15914.816
700.0,16000.0,677.91437,15373.2295
700.0,16000.0,683.0375,15391.927
700.0,16000.0,691.847,15942.479
700.0,16000.0,685.89935,15974.367
700.0,16000.0,676.9167,15535.827
700.0,16000.0,681.711,15712.664
700.0,16000.0,692.6225,15965.448
700.0,16000.0,695.59424,15934.586
700.0,16000.0,677.5837,15555.0205
700.0,16000.0,686.62854,15703.722
700.0,24000.0,695.2015,22465.273
700.0,24000.0,690.7009,17213.416
700.0,24000.0,687.73914,13464.835
700.0,24000.0,699.5649,4493.923
700.0,24000.0,711.27966,3940.1335
700.0,24000.0,696.28345,823.8037
700.0,24000.0,695.9195,16926.758
700.0,24000.0,686.29175,10202.342
700.0,24000.0,690.9632,22000.762
700.0,24000.0,694.31525,22699.197
700.0,24000.0,687.26544,1570.5264
700.0,24000.0,687.6085,1859.617
700.0,24000.0,690.6501,1759.6459
700.0,24000.0,737.7504,22942.191
700.0,24000.0,729.6727,21154.164
700.0,24000.0,703.98126,23367.213
700.0,24000.0,704.93463,23017.795
700.0,24000.0,686.6075,11851.714
700.0,24000.0,696.4557,23698.361
700.0,24000.0,709.93555,21876.389
700.0,24000.0,705.3789,23423.463
700.0,24000.0,698.08246,22838.979
700.0,24000.0,677.5707,19146.5
700.0,24000.0,670.1135,22730.445
700.0,24000.0,674.8725,22816.113
700.0,24000.0,668.22784,22683.447
700.0,24000.0,698.9471,4703.7554
700.0,24000.0,680.6167,20017.525
700.0,24000.0,684.8396,19832.787
700.0,24000.0,679.91943,22275.521
700.0,24000.0,670.007,22754.285
700.0,24000.0,671.8577,22855.645
700.0,3000.0,698.2963,3559.9438
700.0,3000.0,676.53107,5334.0967
700.0,3000.0,689.4544,2330.1377
700.0,3000.0,687.6517,2084.2803
700.0,3000.0,682.3932,1014.4031
700.0,3000.0,680.7956,2374.9912
700.0,3000.0,688.4677,2484.8618
700.0,3000.0,688.84076,1720.7594
700.0,3000.0,710.08466,2732.0903
700.0,3000.0,708.3043,2377.482
700.0,3000.0,697.4736,2514.7368
700.0,3000.0,731.16266,3671.6228
700.0,3000.0,712.64984,4149.854
700.0,3000.0,758.221,3595.451
700.0,3000.0,690.47784,2301.8567
700.0,3000.0,691.3924,2228.089
700.0,3000.0,688.73444,1429.3214
700.0,3000.0,693.0194,1900.947
700.0,3000.0,690.82544,1700.0786
700.0,3000.0,689.4457,2252.054
700.0,3000.0,687.57697,1749.9623
700.0,3000.0,690.81934,1711.7369
700.0,3000.0,690.54865,2435.2964
700.0,3000.0,693.0132,1821.7054
700.0,3000.0,693.81915,2774.2158
700.0,3000.0,695.86163,2746.9082
700.0,3000.0,686.1569,1680.6761
700.0,300.0,717.3847,2926.7766
700.0,300.0,691.6353,480.6039
700.0,300.0,694.81775,500.8859
700.0,300.0,735.7185,371.35452
700.0,300.0,695.638,479.56705
700.0,300.0,696.71515,467.0186
700.0,300.0,697.5889,724.161
700.0,300.0,701.138,606.7466
700.0,300.0,756.8322,421.60013
700.0,300.0,745.0086,354.6005
700.0,300.0,734.63885,390.3134
700.0,300.0,716.4648,509.6514
700.0,300.0,730.08856,354.40115
700.0,300.0,699.5512,705.9935
700.0,5000.0,716.69403,3691.4883
700.0,5000.0,697.574,3192.7637
700.0,5000.0,720.6712,2115.5605
700.0,5000.0,726.5228,3784.294
700.0,5000.0,694.81866,4199.7524
700.0,5000.0,705.5163,3385.4395
700.0,5000.0,694.2402,2402.1787
700.0,5000.0,706.0027,4147.9546
700.0,5000.0,735.73737,2830.7085
700.0,5000.0,710.90765,2113.9497
700.0,5000.0,686.3628,2264.8179
700.0,5000.0,694.88403,1980.6447
700.0,5000.0,732.14996,1111.675
700.0,5000.0,727.93964,1156.5057
700.0,5000.0,704.30817,2719.6614
700.0,5000.0,731.52277,2039.219
700.0,5000.0,700.62054,2487.5903
700.0,5000.0,689.30505,1744.7142
700.0,5000.0,701.2852,2663.8171
700.0,5000.0,710.92816,2852.102
700.0,5000.0,747.6412,1505.16
700.0,5000.0,712.0806,3752.5315
700.0,5000.0,704.7518,3165.9265
700.0,5000.0,728.26385,5465.6772
700.0,5000.0,746.495,11282.767
700.0,5000.0,762.0009,5754.5083
700.0,500.0,842.293,3018.3237
700.0,500.0,818.10736,4053.7803
700.0,500.0,754.55853,3408.7554
700.0,500.0,831.0927,18482.055
700.0,500.0,701.92,667.83765
700.0,500.0,699.6507,618.76
700.0,500.0,737.66376,647.67126
700.0,500.0,694.81903,576.4791
700.0,500.0,697.08307,467.00272
700.0,500.0,707.49896,469.0187
700.0,500.0,703.05664,567.1986
700.0,500.0,690.57245,858.7484
700.0,500.0,689.6162,721.6371
700.0,500.0,719.03143,446.8976
700.0,500.0,704.2493,771.53015
700.0,500.0,705.63873,575.2825
700.0,500.0,714.0662,473.45755
700.0,8000.0,712.707,4504.5586
700.0,8000.0,692.14545,6666.41
700.0,8000.0,730.9059,5238.97
700.0,8000.0,685.436,3738.5215
700.0,8000.0,733.0446,3585.3076
700.0,8000.0,708.36285,3622.1074
700.0,8000.0,688.4195,4134.333
700.0,8000.0,684.41974,5085.9224
700.0,8000.0,741.5734,1758.1995
700.0,8000.0,703.90436,4882.0093
700.0,8000.0,709.5863,3334.4585
700.0,8000.0,696.70996,3982.3896
700.0,8000.0,703.4534,3120.9888
700.0,8000.0,693.01715,6730.269
700.0,8000.0,685.21716,7558.4756
700.0,8000.0,746.139,1163.0138
700.0,8000.0,692.4162,2788.7192
700.0,8000.0,710.949,12419.972
700.0,8000.0,719.1078,20120.062
700.0,8000.0,681.4406,7285.0044
700.0,8000.0,718.0564,5982.1177
700.0,8000.0,697.58356,5609.5625
750.0,1000.0,732.7526,2138.5527
750.0,1000.0,736.42676,1751.8618
750.0,1000.0,743.1022,967.59656
750.0,1000.0,737.3179,590.0305
750.0,1000.0,746.9179,606.84204
750.0,1000.0,736.1407,623.52136
750.0,1000.0,719.01324,516.0156
750.0,1000.0,767.2187,380.32254
750.0,1000.0,745.087,485.7709
750.0,1000.0,794.8878,228.95851
750.0,1000.0,763.611,305.5247
750.0,1000.0,752.15985,453.1824
750.0,1000.0,738.4899,1131.6635
750.0,1000.0,759.77954,1651.5162
750.0,1000.0,766.8012,1322.9144
750.0,1000.0,744.7349,1158.7551
750.0,1000.0,754.5889,904.80945
750.0,1000.0,734.9984,1143.5996
800.0,1000.0,801.6899,1053.6498
800.0,1000.0,817.811,865.3728
800.0,1000.0,815.1501,615.68445
800.0,1000.0,811.4015,758.76404
800.0,1000.0,805.89484,1322.5433
800.0,1000.0,808.0828,1140.6897
800.0,1000.0,782.3411,2198.4734
800.0,1000.0,805.2424,1203.6393
800.0,1000.0,799.09174,1651.0564
800.0,1000.0,815.88885,415.73965
800.0,1000.0,820.1274,578.2969
800.0,1000.0,782.9106,2334.6094
800.0,1000.0,780.6904,1640.6194
800.0,1000.0,798.50226,2713.687
800.0,1000.0,753.4692,1514.1941
800.0,1000.0,815.16504,400.46402
800.0,1000.0,802.2768,517.04114
800.0,1000.0,798.4637,567.74756
800.0,1000.0,806.9157,506.33304
800.0,1000.0,808.97504,502.6696
800.0,1000.0,773.4225,1429.5465
800.0,1000.0,771.10626,995.42236
800.0,1000.0,778.92523,968.25476
800.0,1000.0,774.47284,1526.7893
800.0,1000.0,774.24615,1209.4576
800.0,1000.0,770.1326,15045.268
800.0,1000.0,762.6419,15094.217
800.0,1000.0,780.9239,15372.341
800.0,1000.0,780.09204,15426.469
800.0,1000.0,804.1082,2918.186
800.0,1000.0,776.5672,4427.929
800.0,1000.0,788.4697,635.1815
800.0,1000.0,795.7237,643.06055
800.0,1000.0,809.76324,570.2721
800.0,1000.0,808.0358,614.3147
800.0,1000.0,808.8398,633.26294
800.0,1000.0,804.45514,618.251
800.0,1000.0,801.8392,1190.919
800.0,1000.0,785.38214,1492.3068
800.0,1000.0,825.009,573.2582
800.0,1000.0,813.2548,459.66116
800.0,1000.0,822.5562,576.24817
800.0,1000.0,823.7055,373.7991
800.0,1000.0,832.08984,2561.2075
800.0,1000.0,807.80054,834.30164
800.0,1000.0,812.4214,613.3385
800.0,1000.0,807.972,696.8861
800.0,1000.0,807.9217,642.19507
800.0,1000.0,810.2437,533.11914
800.0,1000.0,813.19855,1153.135
800.0,1000.0,803.6717,827.4298
800.0,1000.0,800.4079,742.89185
800.0,1000.0,801.53314,608.973
800.0,1000.0,811.44775,4129.983
800.0,100.0,807.49506,446.52383
800.0,100.0,808.3045,400.01114
800.0,100.0,797.9665,383.0436
800.0,100.0,804.04987,479.11172
800.0,100.0,801.9107,369.1885
800.0,100.0,803.19684,478.83902
800.0,100.0,843.47455,19262.344
800.0,100.0,764.31586,20466.945
800.0,100.0,777.41785,15781.798
800.0,100.0,802.46124,664.3707
800.0,100.0,809.2851,701.0502
800.0,100.0,810.884,752.28516
800.0,100.0,815.5158,892.98254
800.0,100.0,795.27496,456.46268
800.0,100.0,804.0018,419.887
800.0,100.0,800.4885,383.99905
800.0,100.0,802.0706,487.85757
800.0,100.0,801.16,627.115
800.0,16000.0,784.69385,10961.969
800.0,16000.0,797.6786,15526.841
800.0,16000.0,780.77167,15408.532
800.0,16000.0,785.70306,15410.159
800.0,16000.0,798.7252,15723.783
800.0,16000.0,794.9506,15591.387
800.0,16000.0,828.7088,15855.124
800.0,16000.0,842.5193,16250.591
800.0,16000.0,783.9301,12866.8955
800.0,16000.0,785.22595,15417.522
800.0,16000.0,783.04443,15366.58
800.0,16000.0,797.53577,15332.652
800.0,16000.0,807.1347,15504.191
800.0,16000.0,777.01874,15261.907
800.0,16000.0,766.952,15111.893
800.0,16000.0,839.8191,12464.157
800.0,16000.0,822.1965,12829.225
800.0,16000.0,786.6577,15307.616
800.0,16000.0,791.5207,15346.863
800.0,16000.0,790.65515,15294.926
800.0,16000.0,802.5369,15702.036
800.0,16000.0,795.08295,15440.916
800.0,16000.0,797.7712,15460.487
800.0,16000.0,801.19055,15501.492
800.0,16000.0,807.5334,15702.561
800.0,16000.0,887.61725,6479.916
800.0,16000.0,870.7171,8323.649
800.0,16000.0,907.6303,1693.7147
800.0,16000.0,822.1512,16208.898
800.0,16000.0,894.56726,15296.228
800.0,16000.0,809.71155,14519.726
800.0,16000.0,816.17255,6073.561
800.0,16000.0,802.3963,13568.2705
800.0,16000.0,805.1933,15876.356
800.0,16000.0,819.96686,6779.6294
800.0,16000.0,804.0454,7193.8887
800.0,16000.0,796.0526,4356.1274
800.0,16000.0,895.2846,1835.314
800.0,16000.0,883.5553,2695.7534
800.0,16000.0,887.72046,663.4734
800.0,16000.0,827.1063,17071.703
800.0,16000.0,826.04736,16118.549
800.0,16000.0,823.67236,16455.174
800.0,16000.0,844.03754,15093.55
800.0,16000.0,818.4778,15703.955
800.0,16000.0,800.7389,15424.3955
800.0,16000.0,865.4165,7177.914
800.0,16000.0,863.9888,5788.255
